Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2021,Spring,2021-sp,NPRE,247,Modeling Nuclear Energy System,ONL,1,3,2,4,5,3,3,0,1,2,0,1,0,0,"Brooks, Caleb"
2021,Spring,2021-sp,NPRE,402,Nuclear Power Engineering,ONL,26,36,19,16,7,5,4,2,0,0,0,0,0,0,"Ragheb, Magdi"
2021,Spring,2021-sp,NPRE,421,Plasma and Fusion Science,ONL,5,5,3,5,4,8,2,2,4,1,1,0,1,0,"Sankaran, Ramanathan"
2021,Spring,2021-sp,NPRE,447,Radiation Interact w/Matter II,ONL,2,12,5,2,5,1,1,0,0,0,0,0,0,0,"Zhang, Yang"
2021,Spring,2021-sp,NPRE,470,Fuel Cells & Hydrogen Sources,ONL,15,12,5,4,0,0,0,0,0,0,0,0,1,0,"Kim, Kyu Jung"
2021,Spring,2021-sp,NPRE,475,Wind Power Systems,ONL,40,29,8,5,2,3,3,0,0,0,0,0,0,0,"Ragheb, Magdi"
2021,Spring,2021-sp,NPRE,480,Energy and Security,OLC,5,8,5,7,0,0,0,0,0,0,0,0,0,0,"Uddin, Rizwan"
2021,Spring,2021-sp,NRES,100,Fundamentals of Env Sci,ONL,22,42,17,19,19,9,5,10,4,1,3,2,20,0,"Ugarte, Carmen M"
2021,Spring,2021-sp,NRES,101,Wildlife Conservation,ONL,15,25,8,5,4,2,5,0,3,1,2,1,0,0,"Ward, Michael P"
2021,Spring,2021-sp,NRES,105,Climate Change and Ecosystems,ONL,3,10,18,13,23,9,7,6,0,4,3,2,28,0,"Fraterrigo, Jennifer M"
2021,Spring,2021-sp,NRES,201,Introductory Soils,OLC,2,17,15,11,24,4,2,6,1,0,0,0,0,0,"Arai, Yuji"
2021,Spring,2021-sp,NRES,285,Urban Ecology and Agriculture,ONL,0,26,0,0,4,0,0,1,0,0,0,0,0,0,"Ugarte, Carmen M"
2021,Spring,2021-sp,NRES,287,Environment and Society,OLC,12,36,56,23,21,21,4,1,4,0,4,0,9,0,"Van Riper, Carena J"
2021,Spring,2021-sp,NRES,325,Natural Resource Policy Mgmt,OLC,12,29,18,12,7,2,0,0,1,0,0,0,0,0,"Miller, Daniel C"
2021,Spring,2021-sp,NRES,362,Ecology of Invasive Species,ONL,8,5,10,6,4,1,0,0,0,0,1,0,1,0,"Larson, Eric R"
2021,Spring,2021-sp,NRES,407,Wildlife Population Ecology,OLC,5,14,5,5,3,3,1,0,0,0,0,0,0,0,"Pollock, Henry S"
2021,Spring,2021-sp,NRES,424,"US Environ, Justic & Policy",ONL,9,6,0,2,1,2,0,1,0,0,0,0,1,0,"Johnson, McKenzie F"
2021,Spring,2021-sp,NRES,456,Integrative Ecosystem Mgmt,ONL,17,8,15,11,7,7,4,1,1,1,1,0,0,0,"Miller, James R"
2021,Spring,2021-sp,NRES,474,Soil and Water Conservation,ONL,1,9,10,6,0,2,0,1,0,0,0,0,0,1,"Wander, Michelle M"
2021,Spring,2021-sp,NRES,488,Soil Fertility and Fertilizers,ONL,8,3,4,4,9,1,2,8,1,0,2,1,3,0,"Mulvaney, Richard L"
2021,Spring,2021-sp,NUTR,511,Regulation of Metabolism,OLC,3,12,2,4,1,0,0,0,0,0,0,0,0,0,"Nakamura, Manabu T"
2021,Spring,2021-sp,PHIL,101,Introduction to Philosophy,OD,0,2,1,5,2,3,4,1,2,0,0,0,4,0,"Reese, Brian A"
2021,Spring,2021-sp,PHIL,102,Logic and Reasoning,ONL,0,45,7,6,11,3,3,3,4,1,3,1,6,0,"Fitts, Jesse J"
2021,Spring,2021-sp,PHIL,102,Logic and Reasoning,ONL,0,36,6,5,9,12,9,16,7,3,10,8,22,0,"Fitts, Jesse J"
2021,Spring,2021-sp,PHIL,202,Symbolic Logic,OLC,0,31,2,5,7,2,3,1,2,0,2,3,5,0,"Fitts, Jesse J"
2021,Spring,2021-sp,PHIL,203,Ancient Philosophy,OLC,3,13,2,10,3,3,2,4,4,2,3,0,2,0,"Reese, Brian A"
2021,Spring,2021-sp,PHIL,206,Early Modern Philosophy,OLC,2,11,14,6,10,3,5,2,5,0,1,3,4,0,"Weinberg, Shelley E"
2021,Spring,2021-sp,PHIL,222,Philosophical Foundations CS,OLC,9,5,2,5,1,0,1,2,0,0,0,0,0,0,"Kishida, Kohei"
2021,Spring,2021-sp,PHIL,223,Minds & Machines,OLC,12,8,5,5,1,1,2,0,0,1,0,0,4,0,"Del Pinal, Guillermo"
2021,Spring,2021-sp,PHIL,411,Nineteenth Century Philosophy,OLC,0,6,5,2,1,1,0,0,0,0,0,1,6,0,"Sussman, David G"
2021,Spring,2021-sp,PHIL,421,Ethical Theories,OLC,1,22,4,7,2,0,0,0,0,0,0,0,0,0,"Varden, Helga"
2021,Spring,2021-sp,PHIL,430,Theory of Knowledge,OLC,1,20,2,2,1,0,0,0,0,0,0,0,1,0,"Livengood, Jonathan M"
2021,Spring,2021-sp,PHIL,436,Phil of Law and of the State,OLC,1,13,4,6,0,1,0,1,0,0,0,1,1,0,"Varden, Helga"
2021,Spring,2021-sp,PHIL,454,Advanced Symbolic Logic,OLC,5,4,3,1,2,1,2,2,1,0,0,0,3,0,"Kishida, Kohei"
2021,Spring,2021-sp,PHYS,101,College Physics: Mech & Heat,OLC,13,11,7,20,13,8,10,8,7,9,4,2,1,0,"Yunes, Nicolas"
2021,Spring,2021-sp,PHYS,101,College Physics: Mech & Heat,OLC,11,16,10,23,20,21,17,11,11,13,11,3,6,0,"Yunes, Nicolas"
2021,Spring,2021-sp,PHYS,102,College Physics: E&M & Modern,OLC,28,30,27,20,20,16,14,9,8,9,1,4,1,0,"Ansell, Katherine A"
2021,Spring,2021-sp,PHYS,102,College Physics: E&M & Modern,OLC,19,16,13,18,12,15,11,9,7,7,6,3,1,0,"Ansell, Katherine A"
2021,Spring,2021-sp,PHYS,211,University Physics: Mechanics,OLC,81,69,27,20,21,18,19,8,15,6,5,3,1,0,"Stelzer, Timothy J"
2021,Spring,2021-sp,PHYS,211,University Physics: Mechanics,OLC,67,50,33,39,22,30,11,13,21,9,2,2,0,0,"Stelzer, Timothy J"
2021,Spring,2021-sp,PHYS,211,University Physics: Mechanics,OLC,52,58,46,21,13,25,16,15,13,12,5,12,2,0,"Covey, Jacob P"
2021,Spring,2021-sp,PHYS,211,University Physics: Mechanics,OLC,34,36,25,10,24,13,11,18,11,12,5,10,4,0,"Covey, Jacob P"
2021,Spring,2021-sp,PHYS,212,University Physics: Elec & Mag,OLC,79,38,16,22,16,22,14,9,14,5,3,2,2,0,"Mahmood, Fahad"
2021,Spring,2021-sp,PHYS,212,University Physics: Elec & Mag,OLC,21,16,7,9,6,8,8,3,6,1,1,1,1,0,"Mahmood, Fahad"
2021,Spring,2021-sp,PHYS,212,University Physics: Elec & Mag,OLC,29,21,9,12,10,13,15,11,14,1,3,1,2,0,"Vieira, Joaquin D"
2021,Spring,2021-sp,PHYS,213,Univ Physics: Thermal Physics,OLC,44,26,13,19,14,12,17,21,11,9,5,6,3,0,"Bradlyn, Barry J"
2021,Spring,2021-sp,PHYS,213,Univ Physics: Thermal Physics,OLC,51,24,18,17,13,17,10,21,7,6,3,3,2,0,"Bradlyn, Barry J"
2021,Spring,2021-sp,PHYS,213,Univ Physics: Thermal Physics,OLC,33,17,15,13,12,11,21,6,11,10,3,2,5,0,"Vishveshwara, Smitha"
2021,Spring,2021-sp,PHYS,214,Univ Physics: Quantum Physics,OLC,31,33,23,28,13,15,11,13,6,4,1,5,0,0,"Bradlyn, Barry J"
2021,Spring,2021-sp,PHYS,214,Univ Physics: Quantum Physics,OLC,38,47,21,19,18,22,13,16,17,7,1,6,1,0,"Bradlyn, Barry J"
2021,Spring,2021-sp,PHYS,214,Univ Physics: Quantum Physics,OLC,20,25,15,13,10,10,10,14,3,2,3,2,2,0,"Vishveshwara, Smitha"
2021,Spring,2021-sp,PHYS,225,Relativity & Math Applications,OLC,25,11,4,29,20,12,12,4,2,3,0,4,0,0,"Hooberman, Benjamin"
2021,Spring,2021-sp,PHYS,325,Classical Mechanics I,LEC,18,9,6,3,6,4,1,3,1,0,0,0,0,0,"Holder, Gilbert"
2021,Spring,2021-sp,PHYS,325,Classical Mechanics I,OLC,12,10,3,2,4,2,0,1,1,0,1,2,0,0,"Holder, Gilbert"
2021,Spring,2021-sp,PHYS,326,Classical Mechanics II,OLC,1,4,11,8,5,9,3,1,3,4,0,2,0,0,"Golding, Ido"
2021,Spring,2021-sp,PHYS,398,Soph/Junr Special Topics Phys,OLB,0,7,6,0,8,0,0,0,0,0,0,0,0,0,"Gollin, George D"
2021,Spring,2021-sp,PHYS,401,Classical Physics Lab,OLC,1,4,4,1,1,3,0,3,0,1,1,1,2,0,"Filippini, Jeffrey P"
2021,Spring,2021-sp,PHYS,402,Light,LEC,3,3,5,2,7,6,3,4,2,0,1,0,0,0,"Cohen, Offir"
2021,Spring,2021-sp,PHYS,427,Thermal & Statistical Physics,OLC,0,7,9,5,9,4,3,3,1,0,2,1,0,0,"Dahmen, Karin A"
2021,Spring,2021-sp,PHYS,435,Electromagnetic Fields I,LEC,6,15,10,7,4,7,3,1,0,0,0,0,0,0,"Eckstein, James N"
2021,Spring,2021-sp,PHYS,435,Electromagnetic Fields I,OLC,5,4,4,8,3,2,0,1,0,0,0,0,0,0,"Eckstein, James N"
2021,Spring,2021-sp,PHYS,436,Electromagnetic Fields II,LEC,1,9,6,1,8,2,0,2,0,0,0,0,0,0,"Abbamonte, Peter M"
2021,Spring,2021-sp,PHYS,460,Condensed Matter Physics,OLC,6,6,6,5,3,0,1,1,0,0,0,0,0,0,"Wagner, Lucas K"
2021,Spring,2021-sp,PHYS,486,Quantum Physics I,OLC,7,9,14,4,5,5,1,2,2,1,0,0,0,0,"Shelton, Julia F"
2021,Spring,2021-sp,PHYS,487,Quantum Physics II,OLC,6,11,7,12,2,1,6,3,0,1,1,1,0,0,"Makins, Naomi C"
2021,Spring,2021-sp,PHYS,504,Statistical Physics,OLC,14,8,3,1,3,0,0,0,0,0,0,0,0,0,"Leite Noronha, Jorge Jose"
2021,Spring,2021-sp,PHYS,560,Condensed Matter Physics I,OLC,12,17,1,0,1,0,0,0,0,0,0,0,0,0,"Hughes, Taylor L"
2021,Spring,2021-sp,PLPA,200,"Plants, Pathogens, and People",ONL,1,162,0,0,17,0,0,5,0,0,0,0,0,0,"Lambert, Kris N"
2021,Spring,2021-sp,PS,100,Intro to Political Science,ONL,28,16,10,3,4,2,2,1,1,0,1,1,1,0,"Rha, Yea Jin"
2021,Spring,2021-sp,PS,100,Intro to Political Science,ONL,3,18,19,6,9,3,2,1,1,1,0,1,2,0,"Griffin, Caleb"
2021,Spring,2021-sp,PS,101,Intro to US Gov & Pol,OLC,37,28,14,9,5,4,3,5,1,0,1,2,7,0,"Sin, Gisela"
2021,Spring,2021-sp,PS,199,Drones and Asymmetric Warfare,ONL,0,23,4,3,4,1,0,0,0,0,0,0,0,0,"Grossman, Nicholas"
2021,Spring,2021-sp,PS,201,US Racial & Ethnic Politics,ONL,28,14,7,5,2,1,0,1,0,1,0,0,1,0,"Garcia, Luzmarina"
2021,Spring,2021-sp,PS,201,US Racial & Ethnic Politics,ONL,24,14,6,4,4,2,1,2,2,2,0,0,3,0,"Jung, Seyoung"
2021,Spring,2021-sp,PS,201,US Racial & Ethnic Politics,ONL,25,17,7,6,7,0,1,1,0,1,0,0,1,0,"Wisnosky, Daniel A"
2021,Spring,2021-sp,PS,201,US Racial & Ethnic Politics,ONL,7,14,10,3,10,2,2,4,0,3,1,1,10,0,"Cho, HyunJoo"
2021,Spring,2021-sp,PS,220,Intro to Public Policy,ONL,11,74,2,8,26,0,2,9,0,0,4,0,14,0,"Ashley, Jeffrey S"
2021,Spring,2021-sp,PS,230,Intro to Pol Research,ONL,9,6,5,1,3,0,0,0,0,0,0,3,2,0,"Lu, Lu"
2021,Spring,2021-sp,PS,230,Intro to Pol Research,ONL,6,8,3,1,4,2,1,1,0,1,1,0,1,0,"Kim, Sanghoon"
2021,Spring,2021-sp,PS,241,Comp Politics in Dev Nations,OLC,9,30,19,12,22,4,4,4,4,0,0,0,7,0,"Livny, Avital"
2021,Spring,2021-sp,PS,281,Intro to Intl Relations-ACP,ONL,7,9,7,5,4,2,1,2,1,0,0,0,6,0,"Nagashima, Daniel"
2021,Spring,2021-sp,PS,302,The US Constitution II,ONL,0,18,11,19,17,14,0,2,1,0,0,0,0,0,"Cho, Wendy K"
2021,Spring,2021-sp,PS,305,The US Supreme Court,ONL,9,11,9,0,0,0,0,0,1,0,0,0,1,0,"Pryor, Matthew R"
2021,Spring,2021-sp,PS,318,Interests Grps & Soc Movements,ONL,1,10,23,13,8,8,4,2,2,0,0,4,4,0,"Hinchliffe, Joseph"
2021,Spring,2021-sp,PS,320,Public Opinion,ONL,0,25,8,9,21,5,5,3,2,0,0,0,1,0,"Rudolph, Thomas J"
2021,Spring,2021-sp,PS,343,Gov & Pol of China,ONL,9,6,6,8,10,4,1,5,1,0,0,1,2,0,"Yang, Yujeong"
2021,Spring,2021-sp,PS,347,Gov & Pol of Middle East,ONL,2,12,7,9,5,4,2,0,3,0,2,0,2,0,"Livny, Avital"
2021,Spring,2021-sp,PS,348,Gov & Pol in Western Europe,ONL,10,20,6,7,3,3,0,1,3,0,0,0,3,0,"Kourtikakis, Konstantinos"
2021,Spring,2021-sp,PS,370,Justice in the Law,ONL,46,17,16,5,1,1,0,0,1,0,0,0,2,0,"Miller, Benjamin M"
2021,Spring,2021-sp,PS,372,Modern Political Theory,ONL,0,6,5,8,4,1,0,0,1,0,0,0,0,0,"Frost, Samantha L"
2021,Spring,2021-sp,PS,385,Politics of the European Union,ONL,3,10,6,4,2,2,3,1,0,1,0,0,6,0,"Huh, Seung-Uk"
2021,Spring,2021-sp,PS,398,Strategic Interntl Relations,ONL,0,23,15,1,0,0,0,0,0,0,0,0,0,0,"Carroll, Robert J"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,7,20,8,1,1,5,0,0,0,0,0,0,4,0,"Flores, Andrew Z"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,9,14,7,5,3,1,0,2,0,0,0,0,5,0,"Flores, Andrew Z"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,13,10,8,2,0,5,1,0,0,0,0,0,7,0,"Lozano, Elizabeth B"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,8,22,10,5,2,1,1,0,0,0,0,0,0,0,"Hu, Yifan"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,7,15,8,3,2,5,0,0,3,0,0,0,3,0,"Lo, Yi-Pei"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,14,18,6,1,0,1,1,0,1,0,0,0,3,0,"Hu, Yifan"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,7,18,9,3,2,2,0,0,0,1,0,0,3,0,"Unal, Belgin"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,2,11,7,6,4,7,1,1,2,1,1,1,2,0,"Perriello, Christine L"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,4,12,8,1,4,0,2,3,0,0,0,0,4,0,"Unal, Belgin"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,11,14,7,5,2,1,0,0,0,1,0,2,2,0,"Lo, Yi-Pei"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,6,27,5,4,0,0,1,2,0,2,0,0,0,0,"Ding, Huiyu"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,6,26,2,4,1,2,1,0,2,0,2,0,1,0,"Ding, Huiyu"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,12,18,4,2,4,0,2,0,1,0,0,0,3,0,"Whitlock, Jonathon S"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,11,22,5,1,1,3,0,1,0,0,0,0,2,0,"Whitlock, Jonathon S"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,6,12,2,0,1,3,0,1,2,2,0,2,5,0,"Hwang, Suyeon"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,7,10,1,0,1,1,2,1,0,0,0,1,0,0,"Hwang, Suyeon"
2021,Spring,2021-sp,PSYC,100,Intro Psych,OD,0,19,0,0,6,0,0,1,0,0,1,0,1,0,"Srull, Thomas K"
2021,Spring,2021-sp,PSYC,144,Stereotypes & Discrimination,OD,28,28,4,2,2,0,2,2,0,1,3,0,3,0,"Stern, Chadly D"
2021,Spring,2021-sp,PSYC,201,Intro to Social Psych,OD,13,9,3,4,2,4,0,1,0,0,1,0,2,0,"Dai, Wenhao"
2021,Spring,2021-sp,PSYC,201,Intro to Social Psych,OD,7,11,12,4,4,3,0,2,0,0,0,0,0,0,"Fu, Hsiao-Ting"
2021,Spring,2021-sp,PSYC,201,Intro to Social Psych,OD,12,9,2,4,5,2,1,0,1,1,1,2,1,0,"Hyland, William"
2021,Spring,2021-sp,PSYC,201,Intro to Social Psych,OD,4,11,11,7,2,4,1,2,2,0,0,0,1,0,"Pantin, Kenzhane D"
2021,Spring,2021-sp,PSYC,201,Intro to Social Psych,OD,2,10,6,3,7,5,2,1,2,1,2,0,0,0,"Vogt, Randi L"
2021,Spring,2021-sp,PSYC,201,Intro to Social Psych,OD,3,3,8,3,0,3,0,1,0,0,0,0,2,0,"Dai, Wenhao"
2021,Spring,2021-sp,PSYC,201,Intro to Social Psych,OD,4,1,5,5,1,2,0,0,1,0,1,1,2,0,"Hyland, William"
2021,Spring,2021-sp,PSYC,201,Intro to Social Psych,OD,1,5,9,5,2,0,1,0,0,0,0,0,2,0,"Pantin, Kenzhane D"
2021,Spring,2021-sp,PSYC,201,Intro to Social Psych,OD,5,3,2,4,2,1,0,2,1,0,0,1,1,0,"Vogt, Randi L"
2021,Spring,2021-sp,PSYC,210,Behavioral Neuroscience,OLC,18,20,10,11,25,8,8,19,10,10,11,2,15,0,"Juraska, Janice M"
2021,Spring,2021-sp,PSYC,216,Child Psych,OLC,103,48,22,8,13,11,9,9,6,3,5,6,5,0,"Fisher, Cynthia L"
2021,Spring,2021-sp,PSYC,216,Child Psych,OLC,2,5,6,1,4,0,0,2,1,0,0,0,1,0,"Yuile, Amanda R"
2021,Spring,2021-sp,PSYC,224,Cognitive Psych,OLC,0,163,0,0,86,0,0,23,0,0,4,0,5,0,"Federmeier, Kara D"
2021,Spring,2021-sp,PSYC,230,Perception & Sensory Processes,OLC,174,38,18,19,14,4,1,10,6,4,4,0,8,0,"Lleras Buetti, Simona"
2021,Spring,2021-sp,PSYC,235,Intro to Statistics,OLC,6,11,4,4,7,1,2,2,1,0,0,1,4,0,"He, Siqi"
2021,Spring,2021-sp,PSYC,235,Intro to Statistics,OLC,2,11,5,5,3,6,1,4,3,0,0,2,5,0,"Simons, Daniel J"
2021,Spring,2021-sp,PSYC,238,Psychopathol & Probs in Living,OLC,0,9,7,5,6,3,2,6,1,1,0,0,3,0,"Ariss, Talia A"
2021,Spring,2021-sp,PSYC,238,Psychopathol & Probs in Living,OLC,0,9,4,7,8,3,2,3,1,2,0,0,5,0,"Ariss, Talia A"
2021,Spring,2021-sp,PSYC,238,Psychopathol & Probs in Living,OLC,2,5,5,2,5,4,4,2,1,0,0,0,5,0,"Castro Leon, Ariana A"
2021,Spring,2021-sp,PSYC,238,Psychopathol & Probs in Living,OLC,3,5,1,6,3,3,3,0,1,1,0,0,4,0,"Castro Leon, Ariana A"
2021,Spring,2021-sp,PSYC,238,Psychopathol & Probs in Living,OLC,0,11,3,4,3,4,3,3,2,1,2,1,3,0,"Griffith, Julianne M"
2021,Spring,2021-sp,PSYC,238,Psychopathol & Probs in Living,OLC,0,5,7,6,5,2,3,3,3,1,0,0,6,0,"Kemp, Kathryn C"
2021,Spring,2021-sp,PSYC,238,Psychopathol & Probs in Living,OLC,5,2,6,12,6,6,5,0,3,0,0,0,0,0,"Venerable, Walter J"
2021,Spring,2021-sp,PSYC,238,Psychopathol & Probs in Living,OLC,4,9,7,4,5,3,4,0,2,0,1,0,0,0,"Venerable, Walter J"
2021,Spring,2021-sp,PSYC,239,Community Psych,OD,4,45,10,4,4,1,1,3,1,1,2,0,1,0,"Jones, Markera"
2021,Spring,2021-sp,PSYC,245,Industrial Org Psych,OLC,45,30,11,11,7,0,5,8,2,1,1,0,12,0,"Chen, Lilang"
2021,Spring,2021-sp,PSYC,248,Learning and Memory,OLC,0,184,0,0,5,0,0,5,0,0,1,0,1,0,"Shipstead, Zachary M"
2021,Spring,2021-sp,PSYC,250,Psych of Personality,OLC,23,11,14,13,12,5,8,7,3,4,3,1,6,0,"Briskin, Julia L"
2021,Spring,2021-sp,PSYC,302,Applied Neuroscience,OD,19,27,13,15,12,4,3,5,2,1,1,3,1,0,"Rhodes, Justin S"
2021,Spring,2021-sp,PSYC,318,Psych of the Infant,OLC,16,21,20,5,8,2,2,0,0,1,1,0,0,0,"Travis, Lisa L"
2021,Spring,2021-sp,PSYC,328,Psychology of Gender,OD,13,24,31,19,26,10,2,7,2,0,1,2,1,0,"Shenouda, Christine K"
2021,Spring,2021-sp,PSYC,331,Cognitive Psych Lab,OLC,0,32,0,0,3,0,0,0,0,0,1,0,4,0,"Shipstead, Zachary M"
2021,Spring,2021-sp,PSYC,332,Social Psych Methods Lab,OLC,0,30,25,11,16,10,3,4,0,1,0,0,0,0,"Weiner, Drew S"
2021,Spring,2021-sp,PSYC,336,Topics in Clin/Comm Psych,OLC,23,2,3,0,1,0,0,0,0,0,0,0,1,0,"Hunter, Carla D"
2021,Spring,2021-sp,PSYC,341,CounselCenterParaProfessional,OLB,0,16,2,0,1,0,1,1,1,0,0,0,0,0,"Graham, Jeffrey W"
2021,Spring,2021-sp,PSYC,353,Social Cognition,OLC,0,95,0,0,43,0,0,8,0,0,1,0,2,0,"Srull, Thomas K"
2021,Spring,2021-sp,PSYC,363,Developmental Child Psych Lab,OLC,2,35,10,2,0,0,0,0,1,2,0,0,1,0,"Hyde, Daniel"
2021,Spring,2021-sp,PSYC,379,Clinical/Abnormal Psych Lab,OLC,0,56,15,5,5,5,1,2,0,0,1,1,0,0,"Berenbaum, Howard"
2021,Spring,2021-sp,PSYC,404,Cognitive Neuroscience,OD,20,17,5,5,1,0,2,0,1,1,0,0,0,0,"Dolcos, Florin"
2021,Spring,2021-sp,PSYC,408,Human Behavior Genetics,OD,0,40,0,0,4,0,0,2,0,0,5,0,5,0,"Derringer, Jaime L"
2021,Spring,2021-sp,PSYC,413,Psychopharmacology,OLC,1,22,29,24,18,8,9,9,4,4,3,1,5,0,"Gulley, Joshua M"
2021,Spring,2021-sp,PSYC,414,"Brain, Learning, and Memory",OLC,0,21,19,12,11,6,4,5,2,5,1,1,2,0,"Hinman, James R"
2021,Spring,2021-sp,PSYC,455,Organizational Psych,OLC,0,16,11,8,5,3,1,1,1,0,0,1,2,0,"Liu, Yihao"
2021,Spring,2021-sp,PSYC,465,Personality and Soc Dev,OLC,7,26,7,7,21,7,6,6,2,1,0,0,1,0,"Banerjee, Sanchari"
2021,Spring,2021-sp,PSYC,468,Psych and Law,OLC,12,37,20,12,10,5,7,6,2,1,3,0,5,0,"Spielmann, Julia"
2021,Spring,2021-sp,PSYC,496,Restorative Justice,OLC,0,20,7,5,4,0,0,0,0,0,0,0,2,0,"Lyubansky, Mikhail"
2021,Spring,2021-sp,PSYC,507,Statistical Methods II,ONL,0,20,0,0,0,0,0,1,0,0,0,0,0,0,"Koehn, Hans F"
2021,Spring,2021-sp,REHB,330,Disability in American Society,ONL,18,17,7,4,11,5,7,2,3,1,0,0,3,0,"Rice, Laura A"
2021,Spring,2021-sp,REHB,330,Disability in American Society,ONL,67,38,0,0,24,0,0,4,0,0,4,1,9,0,"Jan, Yih-Kuen"
2021,Spring,2021-sp,REHB,435,Work and Disability,OD,0,41,0,0,3,0,0,1,0,0,0,0,0,0,"Greco, Chelsea E"
2021,Spring,2021-sp,REL,109,Religion & Society in West II,OLC,65,2,6,1,5,0,2,2,0,0,0,0,4,0,"Rosenstock, Bruce"
2021,Spring,2021-sp,REL,110,World Religions,OLC,191,108,51,25,26,7,14,10,8,4,2,4,25,0,"Layton, Richard A"
2021,Spring,2021-sp,REL,132,Zen,OLC,3,8,6,2,0,3,0,0,0,0,0,0,0,0,"Mayer, Alexander L"
2021,Spring,2021-sp,REL,208,Cultures & Lits of South Asia,OLC,0,41,2,0,2,0,0,0,0,0,0,1,0,0,"Mehta, Rini B"
2021,Spring,2021-sp,REL,223,The Qur'an (Koran),OLC,1,6,4,5,2,4,3,2,1,0,0,0,2,0,"Hoffman, Valerie J"
2021,Spring,2021-sp,REL,286,Introduction to Hinduism,OLC,1,5,11,3,2,2,0,0,0,0,0,0,0,0,"Newman, Adam L"
2021,Spring,2021-sp,REL,287,Introduction to Buddhism,OLC,0,7,5,4,5,1,2,1,1,0,3,0,3,0,"Callahan, Christopher T"
2021,Spring,2021-sp,RHET,233,Adv Rhetoric & Composition,ONL,2,7,6,0,3,1,1,0,1,0,1,0,0,0,"Prendergast, Catherine J"
2021,Spring,2021-sp,RHET,233,Adv Rhetoric & Composition,ONL,0,10,4,2,4,1,0,0,0,0,0,0,0,0,"Zhang, Dan"
2021,Spring,2021-sp,RHET,233,Adv Rhetoric & Composition,ONL,9,8,0,0,2,1,0,0,0,0,0,0,1,0,"Kranek, Allison A"
2021,Spring,2021-sp,RHET,233,Adv Rhetoric & Composition,ONL,11,5,2,1,2,0,0,0,1,0,0,0,1,0,"Beilstein, Paul E"
2021,Spring,2021-sp,RST,100,RST in Modern Society,ONL,51,45,39,21,14,13,8,5,9,6,1,1,25,0,"Shinew, Kimberly J"
2021,Spring,2021-sp,RST,101,Orientation to RST,ONL,10,5,6,4,2,2,3,3,2,3,0,1,2,0,"Shinew, Kimberly J"
2021,Spring,2021-sp,RST,120,"Park, Recreation & Environment",ONL,25,28,6,9,13,3,3,3,0,0,0,2,2,0,"Wachter, Cynthia J"
2021,Spring,2021-sp,RST,130,Foundations of Sport Mgt,LCD,0,8,1,2,6,1,1,0,0,0,0,0,5,0,"Raycraft, Michael"
2021,Spring,2021-sp,RST,130,Foundations of Sport Mgt,ONL,0,15,4,6,2,3,0,2,1,1,1,0,8,0,"Raycraft, Michael"
2021,Spring,2021-sp,RST,199,E-Sport Foundations,ONL,0,26,4,2,0,2,1,2,1,0,0,0,4,0,"Raycraft, Michael"
2021,Spring,2021-sp,RST,200,Leadership in RST,ONL,0,34,0,0,10,0,0,4,0,0,0,0,0,0,"Hardin, Donald R"
2021,Spring,2021-sp,RST,200,Leadership in RST,ONL,0,19,0,0,6,0,0,3,0,0,2,1,4,0,"Hardin, Donald R"
2021,Spring,2021-sp,RST,205,SPORT AND THE BIG TEN,ONL,0,34,6,2,4,1,1,0,1,0,1,0,4,0,"Raycraft, Michael"
2021,Spring,2021-sp,RST,210,Management in RST,ONL,3,9,14,7,12,4,5,6,2,1,3,0,2,0,"Chung, Wonock"
2021,Spring,2021-sp,RST,216,Technology in RST,ONL,6,8,12,4,3,1,0,1,0,0,0,0,0,0,"Santos, Carla A"
2021,Spring,2021-sp,RST,216,Technology in RST,ONL,2,17,17,3,1,3,4,1,0,0,1,0,1,0,"Santos, Carla A"
2021,Spring,2021-sp,RST,230,Diversity in RST,ONL,161,86,70,47,33,25,19,7,18,3,7,5,13,0,"Milazzo, Liselle A"
2021,Spring,2021-sp,RST,240,Finance in RST,ONL,17,15,19,10,13,8,3,6,6,2,2,5,1,0,"Choi, Wonjun"
2021,Spring,2021-sp,RST,242,Nature and American Culture,ONL,0,423,0,0,33,0,0,15,0,0,5,0,6,0,"Farr, Jeffrey R"
